file,stage,reason
S2:azure.com/network-virtualNetwork/2018-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualNetwork/2018-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualNetwork/2018-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualNetwork/2019-02-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualNetwork/2019-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualNetwork/2019-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualNetwork/2019-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualNetwork/2019-08-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualRouter/2019-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualRouter/2019-08-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualRouter/2019-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualRouter/2019-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2018-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2018-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2018-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2018-08-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2018-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2018-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2018-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2019-02-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2019-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2019-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-virtualWan/2019-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-virtualWan-2019-07-01-swagger.yaml
S2:azure.com/network-vmssNetworkInterface/2015-06-15/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-vmssNetworkInterface/2016-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-vmssNetworkInterface/2016-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-vmssNetworkInterface/2017-03-30/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-vmssNetworkInterface/2018-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-vmssPublicIpAddress/2017-03-30/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network-vmssPublicIpAddress/2018-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network/2015-05-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-2015-05-01-preview-swagger.yaml
S2:azure.com/network/2016-03-30/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/network/2016-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-network-applicationSecurityGroup-2019-07-01-swagger.yaml
S2:azure.com/notificationhubs/2014-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-notificationhubs-2017-04-01-swagger.yaml
S2:azure.com/notificationhubs/2016-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-notificationhubs-2017-04-01-swagger.yaml
S2:azure.com/notificationhubs/2017-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-notificationhubs-2017-04-01-swagger.yaml
S2:azure.com/operationalinsights-Clusters/2019-08-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-operationalinsights-Clusters-2019-08-01-preview-swagger.yaml
S2:azure.com/operationalinsights-OperationalInsights/2015-03-20/swagger.yaml,e_cross_source,already_in_S1:azure.com-operationalinsights-Clusters-2019-08-01-preview-swagger.yaml
S2:azure.com/operationalinsights-OperationalInsights/2015-11-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-operationalinsights-Clusters-2019-08-01-preview-swagger.yaml
S2:azure.com/operationalinsights-OperationalInsights/2019-08-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-operationalinsights-Clusters-2019-08-01-preview-swagger.yaml
S2:azure.com/operationsmanagement-OperationsManagement/2015-11-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-operationsmanagement-OperationsManagement-2015-11-01-preview-swagger.yaml
S2:azure.com/peering/2019-03-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-peering-2019-08-01-preview-swagger.yaml
S2:azure.com/peering/2019-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-peering-2019-08-01-preview-swagger.yaml
S2:azure.com/peering/2019-07-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-peering-2019-08-01-preview-swagger.yaml
S2:azure.com/peering/2019-08-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-peering-2019-08-01-preview-swagger.yaml
S2:azure.com/peering/2019-09-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-peering-2019-08-01-preview-swagger.yaml
S2:azure.com/peering/2020-01-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-peering-2019-08-01-preview-swagger.yaml
S2:azure.com/policyinsights-policyEvents/2017-08-09-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyEvents-2018-04-04-swagger.yaml
S2:azure.com/policyinsights-policyEvents/2017-10-17-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyEvents-2018-04-04-swagger.yaml
S2:azure.com/policyinsights-policyEvents/2017-12-12-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyEvents-2018-04-04-swagger.yaml
S2:azure.com/policyinsights-policyEvents/2018-04-04/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyEvents-2018-04-04-swagger.yaml
S2:azure.com/policyinsights-policyStates/2017-08-09-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyStates-2018-07-01-preview-swagger.yaml
S2:azure.com/policyinsights-policyStates/2017-10-17-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyStates-2018-07-01-preview-swagger.yaml
S2:azure.com/policyinsights-policyStates/2017-12-12-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyStates-2018-07-01-preview-swagger.yaml
S2:azure.com/policyinsights-policyStates/2018-04-04/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyStates-2018-07-01-preview-swagger.yaml
S2:azure.com/policyinsights-policyStates/2018-07-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyStates-2018-07-01-preview-swagger.yaml
S2:azure.com/policyinsights-policyStates/2019-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyStates-2018-07-01-preview-swagger.yaml
S2:azure.com/policyinsights-policyTrackedResources/2018-07-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-policyTrackedResources-2018-07-01-preview-swagger.yaml
S2:azure.com/policyinsights-remediations/2018-07-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-remediations-2018-07-01-preview-swagger.yaml
S2:azure.com/policyinsights-remediations/2019-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-policyinsights-remediations-2018-07-01-preview-swagger.yaml
S2:azure.com/portal/2015-08-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-portal-2019-01-01-preview-swagger.yaml
S2:azure.com/portal/2018-10-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-portal-2019-01-01-preview-swagger.yaml
S2:azure.com/portal/2019-01-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-portal-2019-01-01-preview-swagger.yaml
S2:azure.com/postgresql-DataEncryptionKeys/2020-01-01-privatepreview/swagger.yaml,e_cross_source,already_in_S1:azure.com-postgresql-2017-12-01-swagger.yaml
S2:azure.com/postgresql-PrivateEndpointConnections/2018-06-01-privatepreview/swagger.yaml,e_cross_source,already_in_S1:azure.com-postgresql-2017-12-01-swagger.yaml
S2:azure.com/postgresql-PrivateEndpointConnections/2018-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-postgresql-2017-12-01-swagger.yaml
S2:azure.com/postgresql/2017-04-30-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-postgresql-2017-12-01-swagger.yaml
S2:azure.com/postgresql/2017-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-postgresql-2017-12-01-swagger.yaml
S2:azure.com/postgresql/2017-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-postgresql-2017-12-01-swagger.yaml
S2:azure.com/powerbidedicated/2017-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-powerbidedicated-2017-10-01-swagger.yaml
S2:azure.com/powerbiembedded/2016-01-29/swagger.yaml,e_cross_source,already_in_S1:azure.com-powerbiembedded-2016-01-29-swagger.yaml
S2:azure.com/privatedns/2018-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-privatedns-2018-09-01-swagger.yaml
S2:azure.com/provisioningservices-iotdps/2017-08-21-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-deviceprovisioningservices-iotdps-2018-01-22-swagger.yaml
S2:azure.com/provisioningservices-iotdps/2017-11-15/swagger.yaml,e_cross_source,already_in_S1:azure.com-deviceprovisioningservices-iotdps-2018-01-22-swagger.yaml
S2:azure.com/recoveryservices-backup/2016-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicesbackup-bms-2017-07-01-swagger.yaml
S2:azure.com/recoveryservices-vaults/2016-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservices-vaults-2016-06-01-swagger.yaml
S2:azure.com/recoveryservicesbackup-backupManagement/2016-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicesbackup-bms-2017-07-01-swagger.yaml
S2:azure.com/recoveryservicesbackup-bms/2016-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicesbackup-bms-2017-07-01-swagger.yaml
S2:azure.com/recoveryservicesbackup-bms/2017-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicesbackup-bms-2017-07-01-swagger.yaml
S2:azure.com/recoveryservicesbackup-bms/2018-12-20/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicesbackup-bms-2017-07-01-swagger.yaml
S2:azure.com/recoveryservicesbackup-bms/2019-05-13/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicesbackup-bms-2017-07-01-swagger.yaml
S2:azure.com/recoveryservicesbackup-bms/2019-06-15/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicesbackup-bms-2017-07-01-swagger.yaml
S2:azure.com/recoveryservicesbackup/2016-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicesbackup-bms-2017-07-01-swagger.yaml
S2:azure.com/recoveryservicessiterecovery-service/2016-08-10/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicessiterecovery-service-2018-07-10-swagger.yaml
S2:azure.com/recoveryservicessiterecovery-service/2018-01-10/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicessiterecovery-service-2018-07-10-swagger.yaml
S2:azure.com/recoveryservicessiterecovery-service/2018-07-10/swagger.yaml,e_cross_source,already_in_S1:azure.com-recoveryservicessiterecovery-service-2018-07-10-swagger.yaml
S2:azure.com/redis/2015-08-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-redis-2018-03-01-swagger.yaml
S2:azure.com/redis/2016-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-redis-2018-03-01-swagger.yaml
S2:azure.com/redis/2017-02-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-redis-2018-03-01-swagger.yaml
S2:azure.com/redis/2017-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-redis-2018-03-01-swagger.yaml
S2:azure.com/redis/2018-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-redis-2018-03-01-swagger.yaml
S2:azure.com/redis/2019-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-redis-2018-03-01-swagger.yaml
S2:azure.com/relay/2016-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-relay-2017-04-01-swagger.yaml
S2:azure.com/relay/2017-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-relay-2017-04-01-swagger.yaml
S2:azure.com/reservations-quota/2019-07-19-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-reservations-2019-04-01-swagger.yaml
S2:azure.com/reservations/2017-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-reservations-2019-04-01-swagger.yaml
S2:azure.com/reservations/2018-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-reservations-2019-04-01-swagger.yaml
S2:azure.com/reservations/2019-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-reservations-2019-04-01-swagger.yaml
S2:azure.com/resourcegraph-graphquery/2018-09-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-resourcegraph-graphquery-2018-09-01-preview-swagger.yaml
S2:azure.com/resourcegraph/2018-09-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-resourcegraph-2018-09-01-preview-swagger.yaml
S2:azure.com/resourcehealth-ResourceHealth/2018-07-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-resourcehealth-ResourceHealth-2018-07-01-preview-swagger.yaml
S2:azure.com/resourcehealth-ResourceHealth/2018-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resourcehealth-ResourceHealth-2018-07-01-preview-swagger.yaml
S2:azure.com/resourcehealth/2015-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resourcehealth-ResourceHealth-2018-07-01-preview-swagger.yaml
S2:azure.com/resourcehealth/2017-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resourcehealth-ResourceHealth-2018-07-01-preview-swagger.yaml
S2:azure.com/resources-features/2015-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-features-2015-12-01-swagger.yaml
S2:azure.com/resources-links/2016-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-links-2016-09-01-swagger.yaml
S2:azure.com/resources-locks/2015-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-locks-2016-09-01-swagger.yaml
S2:azure.com/resources-locks/2016-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-locks-2016-09-01-swagger.yaml
S2:azure.com/resources-managedapplications/2016-09-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-managedapplications-2016-09-01-preview-swagger.yaml
S2:azure.com/resources-managedapplications/2017-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-managedapplications-2018-06-01-swagger.yaml
S2:azure.com/resources-managedapplications/2018-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-managedapplications-2018-06-01-swagger.yaml
S2:azure.com/resources-managedapplications/2019-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-managedapplications-2018-06-01-swagger.yaml
S2:azure.com/resources-management/2017-08-31-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-managementgroups-management-2018-03-01-preview-swagger.yaml
S2:azure.com/resources-policyAssignments/2016-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyAssignments/2017-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyAssignments/2018-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyAssignments/2018-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyAssignments/2019-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyAssignments/2019-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyAssignments/2019-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyDefinitions/2016-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyDefinitions/2018-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyDefinitions/2018-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyDefinitions/2019-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyDefinitions/2019-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policyDefinitions/2019-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policySetDefinitions/2017-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policySetDefinitions/2018-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policySetDefinitions/2018-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policySetDefinitions/2019-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policySetDefinitions/2019-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policySetDefinitions/2019-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policy/2015-10-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-policy/2016-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-policyAssignments-2019-06-01-swagger.yaml
S2:azure.com/resources-subscriptions/2015-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-subscriptions-2019-06-01-swagger.yaml
S2:azure.com/resources-subscriptions/2016-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-subscriptions-2019-06-01-swagger.yaml
S2:azure.com/resources-subscriptions/2018-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-subscriptions-2019-06-01-swagger.yaml
S2:azure.com/resources-subscriptions/2019-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-subscriptions-2019-06-01-swagger.yaml
S2:azure.com/resources-subscriptions/2019-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-subscriptions-2019-06-01-swagger.yaml
S2:azure.com/resources/2015-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2016-02-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2016-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2016-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2017-05-10/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2018-02-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2018-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2019-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2019-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2019-05-10/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2019-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2019-08-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/resources/2019-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-2019-08-01-swagger.yaml
S2:azure.com/scheduler/2014-08-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-scheduler-2016-03-01-swagger.yaml
S2:azure.com/scheduler/2016-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-scheduler-2016-03-01-swagger.yaml
S2:azure.com/scheduler/2016-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-scheduler-2016-03-01-swagger.yaml
S2:azure.com/search-searchindex/2017-11-11-Preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchindex-2019-05-06-swagger.yaml
S2:azure.com/search-searchindex/2019-05-06-Preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchindex-2019-05-06-swagger.yaml
S2:azure.com/search-searchindex/2019-05-06/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchindex-2019-05-06-swagger.yaml
S2:azure.com/search-searchservice/2015-02-28-Preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchservice-2019-05-06-swagger.yaml
S2:azure.com/search-searchservice/2015-02-28/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchservice-2019-05-06-swagger.yaml
S2:azure.com/search-searchservice/2016-09-01-Preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchservice-2019-05-06-swagger.yaml
S2:azure.com/search-searchservice/2016-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchservice-2019-05-06-swagger.yaml
S2:azure.com/search-searchservice/2017-11-11-Preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchservice-2019-05-06-swagger.yaml
S2:azure.com/search-searchservice/2017-11-11/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchservice-2019-05-06-swagger.yaml
S2:azure.com/search-searchservice/2019-05-06-Preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchservice-2019-05-06-swagger.yaml
S2:azure.com/search-searchservice/2019-05-06/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-searchservice-2019-05-06-swagger.yaml
S2:azure.com/search/2015-02-28/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-2015-08-19-swagger.yaml
S2:azure.com/search/2015-08-19/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-2015-08-19-swagger.yaml
S2:azure.com/search/2019-10-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-search-2015-08-19-swagger.yaml
S2:azure.com/security-adaptiveNetworkHardenings/2015-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-alerts/2015-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-alerts/2019-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-allowedConnections/2015-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-applicationWhitelistings/2015-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-assessmentMetadata/2019-01-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-assessmentMetadata/2020-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-assessments/2019-01-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-assessments/2020-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-autoProvisioningSettings/2017-08-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-automations/2019-01-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-deviceSecurityGroups/2017-08-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-deviceSecurityGroups/2019-08-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-discoveredSecuritySolutions/2015-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
S2:azure.com/security-externalSecuritySolutions/2015-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-security-deviceSecurityGroups-2019-08-01-swagger.yaml
